Unique Key,Product ID,Variant ID,SKU,Product,Variant,Product Type,Vendor,Collections,Price,Compare At Price,Currency,Available,Option 1,Option 2,Option 3,Handle,URL,Last Seen
VARIANT:41045400158344,7272328790152,41045400158344,92562335,Love Lockdown Interlocking Diamond Necklace,Default Title,,Hand crafted in 18k yellow gold and set with 100 high-quality round brilliant cut diamonds,Love Lockdown,5700,,USD,YES,Default Title,,,love-lockdown-interlocking-diamond-necklace,https://jacobandco.shop/products/love-lockdown-interlocking-diamond-necklace,2026-08-19 05:22:54
VARIANT:41045400748168,7272331116680,41045400748168,92664221,Love Lockdown Interlocking Diamond Necklace,Default Title,,Hand crafted in 18k white gold and set with 100 high-quality round brilliant cut diamonds,Love Lockdown,5700,,USD,YES,Default Title,,,love-lockdown-interlocking-diamond-necklace-1,https://jacobandco.shop/products/love-lockdown-interlocking-diamond-necklace-1,2026-08-19 05:22:54
VARIANT:43261840457864,8479742591112,43261840457864,92561091,Love Lockdown Interlocking Diamond Necklace,Default Title,,Hand crafted in 18k rose gold and set with high-quality round brilliant cut diamonds and rubies,Love Lockdown,5700,,USD,YES,Default Title,,,love-lockdown-interlocking-diamond-necklace-rubies-and-white-diamonds,https://jacobandco.shop/products/love-lockdown-interlocking-diamond-necklace-rubies-and-white-diamonds,2026-08-19 05:22:54
VARIANT:46146588704904,8959415550088,46146588704904,92561091,Love Lockdown Interlocking Diamond Necklace Brazil Edition,Default Title,,Hand crafted in 18k rose gold and set with high-quality yellow sapphires and green tsavorites,Love Lockdown,6700,,USD,YES,Default Title,,,love-lockdown-interlocking-diamond-necklace-brazil-edition,https://jacobandco.shop/products/love-lockdown-interlocking-diamond-necklace-brazil-edition,2026-08-19 05:22:54
VARIANT:46146235072648,8959199674504,46146235072648,92561091,Love Lockdown Interlocking Diamond Necklace New York Edition,Default Title,,Hand crafted in 18k rose gold and set with high-quality orange and blue sapphires,Love Lockdown,6700,,USD,YES,Default Title,,,love-lockdown-interlocking-diamond-necklace-new-york-edition,https://jacobandco.shop/products/love-lockdown-interlocking-diamond-necklace-new-york-edition,2026-08-19 05:22:54
VARIANT:41080140103816,7310340554888,41080140103816,92560683,Love Lockdown Interlocking Necklace,Default Title,,Hand crafted in 18k rose gold,Love Lockdown,4500,,USD,YES,Default Title,,,love-lockdown-interlocking-necklace,https://jacobandco.shop/products/love-lockdown-interlocking-necklace,2026-08-19 05:22:54
VARIANT:41080193613960,7310420279432,41080193613960,92456925,Love Lockdown Interlocking Necklace,Default Title,,Hand crafted in 18k white gold,Love Lockdown,4500,,USD,YES,Default Title,,,love-lockdown-interlocking-necklace-1,https://jacobandco.shop/products/love-lockdown-interlocking-necklace-1,2026-08-19 05:22:54
VARIANT:41080195121288,7310422048904,41080195121288,92456927,Love Lockdown Interlocking Necklace,Default Title,,Hand crafted in 18k yellow gold,Love Lockdown,4500,,USD,YES,Default Title,,,love-lockdown-interlocking-necklace-2,https://jacobandco.shop/products/love-lockdown-interlocking-necklace-2,2026-08-19 05:22:54
VARIANT:41776283713672,7812426563720,41776283713672,92562333,Love Lockdown Interlocking Necklace,Default Title,,Hand crafted in 925 sterling silver,Love Lockdown,650,,USD,YES,Default Title,,,love-lockdown-interlocking-necklace-3,https://jacobandco.shop/products/love-lockdown-interlocking-necklace-3,2026-08-19 05:22:54
VARIANT:42305230635144,7545458589832,42305230635144,92354641,Love Lockdown Men's Bracelet,18cm,,Hand crafted in 18k white gold and set with 980 high-quality round brilliant cut diamonds,Love Lockdown,150000,,USD,YES,18cm,,,love-lockdown-bangle-2,https://jacobandco.shop/products/love-lockdown-bangle-2,2026-08-19 05:22:54
VARIANT:42305233223816,7545487949960,42305233223816,92354257,Love Lockdown Men's Bracelet,18cm,,Hand crafted in 18k rose gold and set with 980 high-quality round brilliant cut diamonds,Love Lockdown,150000,,USD,YES,18cm,,,love-lockdown-bangle-3,https://jacobandco.shop/products/love-lockdown-bangle-3,2026-08-19 05:22:54
VARIANT:42305230667912,7545458589832,42305230667912,92354641,Love Lockdown Men's Bracelet,19cm,,Hand crafted in 18k white gold and set with 980 high-quality round brilliant cut diamonds,Love Lockdown,150000,,USD,YES,19cm,,,love-lockdown-bangle-2,https://jacobandco.shop/products/love-lockdown-bangle-2,2026-08-19 05:22:54
VARIANT:42305233256584,7545487949960,42305233256584,92354257,Love Lockdown Men's Bracelet,19cm,,Hand crafted in 18k rose gold and set with 980 high-quality round brilliant cut diamonds,Love Lockdown,150000,,USD,YES,19cm,,,love-lockdown-bangle-3,https://jacobandco.shop/products/love-lockdown-bangle-3,2026-08-19 05:22:54
VARIANT:41208195252360,7440430071944,41208195252360,92353797,Love Lockdown Ring,5,,Hand crafted in 18k rose gold,Love Lockdown,4800,,USD,YES,5,,,love-lockdown-ring,https://jacobandco.shop/products/love-lockdown-ring,2026-08-19 05:22:54
VARIANT:41208200953992,7440439607432,41208200953992,92353803,Love Lockdown Ring,5,,Hand crafted in 18k white gold,Love Lockdown,4800,,USD,YES,5,,,love-lockdown-ring-2,https://jacobandco.shop/products/love-lockdown-ring-2,2026-08-19 05:22:54
VARIANT:41208212291720,7440452911240,41208212291720,92353800,Love Lockdown Ring,5,,Hand crafted in 18k yellow gold,Love Lockdown,4800,,USD,YES,5,,,love-lockdown-ring-3,https://jacobandco.shop/products/love-lockdown-ring-3,2026-08-19 05:22:54
VARIANT:43522811330696,8563418726536,43522811330696,92560444,Love Lockdown Ring,5,,Hand crafted in sterling silver,Love Lockdown,450,,USD,YES,5,,,love-lockdown-ring-sterling-silver,https://jacobandco.shop/products/love-lockdown-ring-sterling-silver,2026-08-19 05:22:54
VARIANT:41208195285128,7440430071944,41208195285128,92356645,Love Lockdown Ring,6,,Hand crafted in 18k rose gold,Love Lockdown,4800,,USD,YES,6,,,love-lockdown-ring,https://jacobandco.shop/products/love-lockdown-ring,2026-08-19 05:22:54
VARIANT:41208200986760,7440439607432,41208200986760,92458652,Love Lockdown Ring,6,,Hand crafted in 18k white gold,Love Lockdown,4800,,USD,YES,6,,,love-lockdown-ring-2,https://jacobandco.shop/products/love-lockdown-ring-2,2026-08-19 05:22:54
VARIANT:41208212324488,7440452911240,41208212324488,92356643,Love Lockdown Ring,6,,Hand crafted in 18k yellow gold,Love Lockdown,4800,,USD,YES,6,,,love-lockdown-ring-3,https://jacobandco.shop/products/love-lockdown-ring-3,2026-08-19 05:22:54
VARIANT:43522811363464,8563418726536,43522811363464,92560445,Love Lockdown Ring,6,,Hand crafted in sterling silver,Love Lockdown,450,,USD,YES,6,,,love-lockdown-ring-sterling-silver,https://jacobandco.shop/products/love-lockdown-ring-sterling-silver,2026-08-19 05:22:54
VARIANT:41208195317896,7440430071944,41208195317896,92356718,Love Lockdown Ring,7,,Hand crafted in 18k rose gold,Love Lockdown,4800,,USD,YES,7,,,love-lockdown-ring,https://jacobandco.shop/products/love-lockdown-ring,2026-08-19 05:22:54
VARIANT:41208201019528,7440439607432,41208201019528,92353805,Love Lockdown Ring,7,,Hand crafted in 18k white gold,Love Lockdown,4800,,USD,YES,7,,,love-lockdown-ring-2,https://jacobandco.shop/products/love-lockdown-ring-2,2026-08-19 05:22:54
VARIANT:41208212357256,7440452911240,41208212357256,92356644,Love Lockdown Ring,7,,Hand crafted in 18k yellow gold,Love Lockdown,4800,,USD,YES,7,,,love-lockdown-ring-3,https://jacobandco.shop/products/love-lockdown-ring-3,2026-08-19 05:22:54
VARIANT:43522811396232,8563418726536,43522811396232,92560446,Love Lockdown Ring,7,,Hand crafted in sterling silver,Love Lockdown,450,,USD,YES,7,,,love-lockdown-ring-sterling-silver,https://jacobandco.shop/products/love-lockdown-ring-sterling-silver,2026-08-19 05:22:54
VARIANT:41773523370120,7440452911240,41773523370120,92353803,Love Lockdown Ring,8,,Hand crafted in 18k yellow gold,Love Lockdown,4800,,USD,YES,8,,,love-lockdown-ring-3,https://jacobandco.shop/products/love-lockdown-ring-3,2026-08-19 05:22:54
VARIANT:41773524877448,7440430071944,41773524877448,92353800,Love Lockdown Ring,8,,Hand crafted in 18k rose gold,Love Lockdown,4800,,USD,YES,8,,,love-lockdown-ring,https://jacobandco.shop/products/love-lockdown-ring,2026-08-19 05:22:54
VARIANT:41773525696648,7440439607432,41773525696648,92353806,Love Lockdown Ring,8,,Hand crafted in 18k white gold,Love Lockdown,4800,,USD,YES,8,,,love-lockdown-ring-2,https://jacobandco.shop/products/love-lockdown-ring-2,2026-08-19 05:22:54
VARIANT:46426702020744,9110419931272,46426702020744,92664014,Love Lockdown Single Cuff Diamond Pendant,Default Title,,Hand crafted in 18k rose gold and white diamonds,Love Lockdown,4500,,USD,YES,Default Title,,,love-lockdown-single-cuff-diamond-pendant,https://jacobandco.shop/products/love-lockdown-single-cuff-diamond-pendant,2026-08-19 05:22:54
VARIANT:46426733248648,9110424912008,46426733248648,92664082,Love Lockdown Single Cuff Diamond Pendant,Default Title,,Hand crafted in 18k white gold and white diamonds,Love Lockdown,4500,,USD,YES,Default Title,,,love-lockdown-single-cuff-diamond-pendant-1,https://jacobandco.shop/products/love-lockdown-single-cuff-diamond-pendant-1,2026-08-19 05:22:54
VARIANT:46426734755976,9110425501832,46426734755976,92664081,Love Lockdown Single Cuff Diamond Pendant,Default Title,,Hand crafted in 18k yellow gold and white diamonds,Love Lockdown,4500,,USD,YES,Default Title,,,love-lockdown-single-cuff-diamond-pendant-2,https://jacobandco.shop/products/love-lockdown-single-cuff-diamond-pendant-2,2026-08-19 05:22:54
VARIANT:46426639630472,9110392045704,46426639630472,92664115,Love Lockdown Single Cuff Pendant,Default Title,,Hand crafted in 18k rose gold,Love Lockdown,3600,,USD,YES,Default Title,,,love-lockdown-single-cuff-pendant,https://jacobandco.shop/products/love-lockdown-single-cuff-pendant,2026-08-19 05:22:54
VARIANT:43461601984648,8537979125896,43461601984648,92457232,Love Lockdown Two Finger Ring,6,,Hand crafted in 18k rose gold with pave set white diamonds on the rim,Love Lockdown,23500,,USD,YES,6,,,love-lockdown-two-finger-ring,https://jacobandco.shop/products/love-lockdown-two-finger-ring,2026-08-19 05:22:54
VARIANT:42298712326280,7546647969928,42298712326280,92457295,Love Lockdown Wristlet,16cm,,Hand crafted in 18k white gold,Love Lockdown,50200,,USD,YES,16cm,,,love-lockdown-wristlet-8,https://jacobandco.shop/products/love-lockdown-wristlet-8,2026-08-19 05:22:54
VARIANT:42298758267016,7546652295304,42298758267016,92457296,Love Lockdown Wristlet,16cm,,Hand crafted in 18k rose gold,Love Lockdown,50200,,USD,YES,16cm,,,love-lockdown-wristlet-9,https://jacobandco.shop/products/love-lockdown-wristlet-9,2026-08-19 05:22:54
VARIANT:42298766688392,7546643251336,42298766688392,92356444,Love Lockdown Wristlet,16cm,,Hand crafted in 18k white gold and set with high-quality round brilliant cut diamonds,Love Lockdown,135000,,USD,YES,16cm,,,love-lockdown-bangle-6,https://jacobandco.shop/products/love-lockdown-bangle-6,2026-08-19 05:22:54
VARIANT:42298768490632,7546652885128,42298768490632,92149117,Love Lockdown Wristlet,16cm,,Hand crafted in 18k white gold and set with high-quality round brilliant cut diamonds,Love Lockdown,58400,,USD,YES,16cm,,,love-lockdown-bangle-10,https://jacobandco.shop/products/love-lockdown-bangle-10,2026-08-19 05:22:54
VARIANT:42298829504648,7546646593672,42298829504648,92253434,Love Lockdown Wristlet,16cm,,Hand crafted in 18k rose gold and set with high-quality round brilliant cut diamonds,Love Lockdown,135000,,USD,YES,16cm,,,love-lockdown-bangle-7,https://jacobandco.shop/products/love-lockdown-bangle-7,2026-08-19 05:22:54
VARIANT:42299558887560,6865886838920,42299558887560,92456952,Love Lockdown Wristlet,16cm,,Hand crafted in 18k rose gold and set with high-quality round brilliant cut diamonds,Love Lockdown,58400,,USD,YES,16cm,,,love-lockdown-bracelet-1,https://jacobandco.shop/products/love-lockdown-bracelet-1,2026-08-19 05:22:54
VARIANT:42304768802952,7609695862920,42304768802952,92354359,Lucky You Bracelet,16cm,,"Hand crafted in 18k rose gold and set with high-quality white diamonds, round cabochon emerald, and blue, green, and red enamel.",Lucky You,6500,,USD,YES,16cm,,,lucky-you-bracelet,https://jacobandco.shop/products/lucky-you-bracelet,2026-08-19 05:22:54
VARIANT:42557430104200,8198231785608,42557430104200,92458162,Lucky You Bracelet,16cm,Bracelet,"Hand crafted in 18k white gold and set with high-quality white diamonds, round cabochon emerald, and blue, green, and red enamel.",Lucky You,6500,,USD,YES,16cm,,,lucky-you-bracelet-navy-blue-string,https://jacobandco.shop/products/lucky-you-bracelet-navy-blue-string,2026-08-19 05:22:54
VARIANT:42304772866184,6830284406920,42304772866184,92354466,Lucky You Bracelet,18cm,,"Hand crafted in 18k rose gold and set with high-quality white diamonds, round cabochon emerald, and blue, green, and red enamel.",Lucky You,19200,,USD,YES,18cm,,,lucky-you-bracelet-gold-chain,https://jacobandco.shop/products/lucky-you-bracelet-gold-chain,2026-08-19 05:22:54
VARIANT:42304770113672,7754615914632,42304770113672,92356478,Lucky You Bracelet,Default Title,,"Hand crafted in 18k rose gold and set with high-quality white diamonds, round cabochon emerald, and blue, green, and red enamel.",Lucky You,7700,,USD,YES,Default Title,,,lucky-you-bracelet-1,https://jacobandco.shop/products/lucky-you-bracelet-1,2026-08-19 05:22:54
VARIANT:42863795667080,8333271859336,42863795667080,92457354,Lucky You Earrings,Default Title,Jewelry,"Hand crafted in 18k rose gold and set with high-quality white diamonds, round cabochon emeralds, and blue and green enamel.",Lucky You,14600,,USD,YES,Default Title,,,lucky-you-earrings,https://jacobandco.shop/products/lucky-you-earrings,2026-08-19 05:22:54
VARIANT:43367075152008,8512811401352,43367075152008,92561355,Lucky You Earrings,Default Title,Jewelry,"Hand crafted in 18k white gold and set with high-quality white diamonds, round cabochon emeralds, and blue and green enamel.",Lucky You,14600,,USD,YES,Default Title,,,lucky-you-earrings-white-gold,https://jacobandco.shop/products/lucky-you-earrings-white-gold,2026-08-19 05:22:54
VARIANT:40437348925576,6929124851848,40437348925576,92562353,Lucky You Necklace,Default Title,,"Hand crafted in 18k rose gold and set with high-quality white pearl, round cabochon emerald, and blue, green, and red enamel.",Lucky You,4500,,USD,YES,Default Title,,,lucky-you-necklace-3,https://jacobandco.shop/products/lucky-you-necklace-3,2026-08-19 05:22:54
VARIANT:41363428868232,7586601631880,41363428868232,92356759,Lucky You Necklace,Default Title,,"Hand crafted in 18k rose gold and set with high-quality white diamonds, round cabochon emerald, and blue-green and red enamel.",Lucky You,48900,,USD,YES,Default Title,,,lucky-you-necklace,https://jacobandco.shop/products/lucky-you-necklace,2026-08-19 05:22:54
VARIANT:40123575926920,6830286962824,40123575926920,92148372,Lucky You Pendant,Default Title,,"Hand crafted in 18k rose gold and set with high-quality white diamonds, round cabochon emerald, and blue, green, and red enamel.",Lucky You,18700,,USD,YES,Default Title,,,lucky-you-necklace-1,https://jacobandco.shop/products/lucky-you-necklace-1,2026-08-19 05:22:54
VARIANT:42593891516552,8212581286024,42593891516552,92356804,Lucky You Pendant,Default Title,,"Hand crafted in 18k rose gold and set with high-quality white diamonds, round cabochon emeralds, and blue, green, and red enamel.",Lucky You,44500,,USD,YES,Default Title,,,lucky-you-pendant,https://jacobandco.shop/products/lucky-you-pendant,2026-08-19 05:22:54
VARIANT:42863795241096,8333255377032,42863795241096,92458596,Lucky You Ring,6,Ring,Hand crafted in 18k rose gold and set with high-quality white diamonds,Lucky You,24900,,USD,YES,6,,,lucky-you-ring-rose-gold,https://jacobandco.shop/products/lucky-you-ring-rose-gold,2026-08-19 05:22:54
VARIANT:41364620116104,7587543154824,41364620116104,92251523,Lucky You Ring,Default Title,,"Hand crafted in 18k rose gold and set with high-quality white diamonds, round cabochon emeralds, and blue, green, and red enamel.",Lucky You,28900,,USD,YES,Default Title,,,lucky-you-ring,https://jacobandco.shop/products/lucky-you-ring,2026-08-19 05:22:54
VARIANT:40437346107528,6929123246216,40437346107528,92354358,Lucky You Small Necklace,Default Title,,"Hand crafted in 18k rose gold and set with high-quality diamonds, round cabochon emerald, and blue, green, and red enamel.",Lucky You,7700,,USD,YES,Default Title,,,lucky-you-necklace-2,https://jacobandco.shop/products/lucky-you-necklace-2,2026-08-19 05:22:54
VARIANT:40110065057928,6826009526408,40110065057928,92149969,Mama Diamond Necklace,Default Title,,Hand crafted in 18k rose gold and set with 77 high-quality round brilliant cut diamonds,You Are You,2500,,USD,YES,Default Title,,,you-are-you-necklace-5,https://jacobandco.shop/products/you-are-you-necklace-5,2026-08-19 05:22:54
VARIANT:41799232979080,7831989715080,41799232979080,92353788,Match Diamond Bangle,15,,Hand crafted in 18k rose gold and set with white diamond pave on head,Match Collection,15900,,USD,YES,15,,,match-white-diamond-rose-gold-bangle,https://jacobandco.shop/products/match-white-diamond-rose-gold-bangle,2026-08-19 05:22:54
VARIANT:41799233667208,7831824924808,41799233667208,92252412,Match Diamond Bangle,15,,Hand crafted in 18k white gold and set with white diamond pave on head,Match Collection,15900,,USD,YES,15,,,match-white-diamond-bangle,https://jacobandco.shop/products/match-white-diamond-bangle,2026-08-19 05:22:54
VARIANT:41803632443528,7834108690568,41803632443528,92353791,Match Diamond Bangle,15,,Hand crafted in 18k rose gold and set with white diamond pave on bracelet and head,Match Collection,19800,,USD,YES,15,,,match-diamond-bangle-full-pave,https://jacobandco.shop/products/match-diamond-bangle-full-pave,2026-08-19 05:22:54
VARIANT:41889724563592,7886206959752,41889724563592,,Match Diamond Bangle,15,,Hand crafted in 18k white gold and set with white diamond pave on head,Match Collection,19800,,USD,YES,15,,,match-diamond-bangle-pave,https://jacobandco.shop/products/match-diamond-bangle-pave,2026-08-19 05:22:54
VARIANT:41799233011848,7831989715080,41799233011848,92353789,Match Diamond Bangle,16,,Hand crafted in 18k rose gold and set with white diamond pave on head,Match Collection,15900,,USD,YES,16,,,match-white-diamond-rose-gold-bangle,https://jacobandco.shop/products/match-white-diamond-rose-gold-bangle,2026-08-19 05:22:54
VARIANT:41799233699976,7831824924808,41799233699976,92252413,Match Diamond Bangle,16,,Hand crafted in 18k white gold and set with white diamond pave on head,Match Collection,15900,,USD,YES,16,,,match-white-diamond-bangle,https://jacobandco.shop/products/match-white-diamond-bangle,2026-08-19 05:22:54
VARIANT:41803632476296,7834108690568,41803632476296,92353791,Match Diamond Bangle,16,,Hand crafted in 18k rose gold and set with white diamond pave on bracelet and head,Match Collection,19800,,USD,YES,16,,,match-diamond-bangle-full-pave,https://jacobandco.shop/products/match-diamond-bangle-full-pave,2026-08-19 05:22:54
VARIANT:41889724596360,7886206959752,41889724596360,,Match Diamond Bangle,16,,Hand crafted in 18k white gold and set with white diamond pave on head,Match Collection,19800,,USD,YES,16,,,match-diamond-bangle-pave,https://jacobandco.shop/products/match-diamond-bangle-pave,2026-08-19 05:22:54
VARIANT:41799233044616,7831989715080,41799233044616,92353790,Match Diamond Bangle,17,,Hand crafted in 18k rose gold and set with white diamond pave on head,Match Collection,15900,,USD,YES,17,,,match-white-diamond-rose-gold-bangle,https://jacobandco.shop/products/match-white-diamond-rose-gold-bangle,2026-08-19 05:22:54
VARIANT:41799233732744,7831824924808,41799233732744,92252414,Match Diamond Bangle,17,,Hand crafted in 18k white gold and set with white diamond pave on head,Match Collection,15900,,USD,YES,17,,,match-white-diamond-bangle,https://jacobandco.shop/products/match-white-diamond-bangle,2026-08-19 05:22:54
VARIANT:41803632509064,7834108690568,41803632509064,92353791,Match Diamond Bangle,17,,Hand crafted in 18k rose gold and set with white diamond pave on bracelet and head,Match Collection,19800,,USD,YES,17,,,match-diamond-bangle-full-pave,https://jacobandco.shop/products/match-diamond-bangle-full-pave,2026-08-19 05:22:54
VARIANT:41889724629128,7886206959752,41889724629128,,Match Diamond Bangle,17,,Hand crafted in 18k white gold and set with white diamond pave on head,Match Collection,19800,,USD,YES,17,,,match-diamond-bangle-pave,https://jacobandco.shop/products/match-diamond-bangle-pave,2026-08-19 05:22:54
VARIANT:41453650903176,7638775136392,41453650903176,92354646,Match Diamond Earrings,Default Title,,Hand crafted in 18k white gold and 18k rose gold and set with white pave diamonds on stick and head,Match Collection,21500,,USD,YES,Default Title,,,match-earrings-pave,https://jacobandco.shop/products/match-earrings-pave,2026-08-19 05:22:54
VARIANT:41453659914376,7638789456008,41453659914376,92354645,Match Diamond Earrings,Default Title,,Hand crafted in 18k white gold and set with white pave diamonds on stick and head,Match Collection,21500,,USD,YES,Default Title,,,match-earrings-white-diamonds,https://jacobandco.shop/products/match-earrings-white-diamonds,2026-08-19 05:22:54
VARIANT:41459973685384,7641864994952,41459973685384,92252277,Match Diamond Necklace,5cm,,Hand crafted in 18k white gold and set with white diamond pave on stick and head,Match Collection,10700,,USD,YES,5cm,,,match-necklace-full-pave-white-gold,https://jacobandco.shop/products/match-necklace-full-pave-white-gold,2026-08-19 05:22:54
VARIANT:41459982172296,7641886195848,41459982172296,92252278,Match Diamond Necklace,5cm,,Hand crafted in 18k rose gold and set with white diamond pave on stick and head,Match Collection,10700,,USD,YES,5cm,,,match-necklace-rose-gold-full-pave,https://jacobandco.shop/products/match-necklace-rose-gold-full-pave,2026-08-19 05:22:54
VARIANT:41459973718152,7641864994952,41459973718152,92251748,Match Diamond Necklace,7cm,,Hand crafted in 18k white gold and set with white diamond pave on stick and head,Match Collection,11900,,USD,YES,7cm,,,match-necklace-full-pave-white-gold,https://jacobandco.shop/products/match-necklace-full-pave-white-gold,2026-08-19 05:22:54
VARIANT:41459982205064,7641886195848,41459982205064,92251747,Match Diamond Necklace,7cm,,Hand crafted in 18k rose gold and set with white diamond pave on stick and head,Match Collection,11900,,USD,YES,7cm,,,match-necklace-rose-gold-full-pave,https://jacobandco.shop/products/match-necklace-rose-gold-full-pave,2026-08-19 05:22:54
VARIANT:41459897139336,7641808437384,41459897139336,92354693,Match Diamond Ring,Default Title,,Hand crafted in 18k rose gold and set with two full white diamond pave heads and match sticks,Match Collection,5800,,USD,YES,Default Title,,,match-ring-white-diamonds-pave,https://jacobandco.shop/products/match-ring-white-diamonds-pave,2026-08-19 05:22:54
VARIANT:41459931775112,7641841303688,41459931775112,92354687,Match Diamond Ring,Default Title,,Hand crafted in 18k white gold and set with two full white diamond pave heads and match sticks,Match Collection,5800,,USD,YES,Default Title,,,match-ring-white-gold-full-pave,https://jacobandco.shop/products/match-ring-white-gold-full-pave,2026-08-19 05:22:54
VARIANT:41889479098504,7885994918024,41889479098504,92252415,Match Ruby Diamond Bangle,Default Title,,Hand crafted in 18k rose gold and set with white diamond pave on bracelet and ruby pave on head,Match Collection,19800,,USD,YES,Default Title,,,match-ruby-diamond-bangle,https://jacobandco.shop/products/match-ruby-diamond-bangle,2026-08-19 05:22:54
VARIANT:41453663584392,7638795223176,41453663584392,92355336,Match Ruby Diamond Earrings,Default Title,,Hand crafted in 18k rose gold and set with white pave diamonds on stick and rubies on head,Match Collection,21000,,USD,YES,Default Title,,,match-earrings-ruby-pave-head,https://jacobandco.shop/products/match-earrings-ruby-pave-head,2026-08-19 05:22:54
VARIANT:41460042596488,7641935216776,41460042596488,92252182,Match Ruby Diamond Necklace,5cm,,Hand crafted in 18k rose gold with white diamond pave on stick and ruby pave on head,Match Collection,9900,,USD,YES,5cm,,,match-necklace-rose-gold-ruby-pave,https://jacobandco.shop/products/match-necklace-rose-gold-ruby-pave,2026-08-19 05:22:54
VARIANT:41460042629256,7641935216776,41460042629256,92252398,Match Ruby Diamond Necklace,7cm,,Hand crafted in 18k rose gold with white diamond pave on stick and ruby pave on head,Match Collection,11600,,USD,YES,7cm,,,match-necklace-rose-gold-ruby-pave,https://jacobandco.shop/products/match-necklace-rose-gold-ruby-pave,2026-08-19 05:22:54
VARIANT:41640507244680,7741656236168,41640507244680,92354683,Match Ruby Diamond Ring,Default Title,,Hand crafted in 18k rose gold and set with two ruby pave heads on white diamond pave match sticks,Match Collection,5800,,USD,YES,Default Title,,,match-ring,https://jacobandco.shop/products/match-ring,2026-08-19 05:22:54
VARIANT:41640450949256,7741620912264,41640450949256,92253330,Match Sapphire Diamond Bangle,Default Title,,Hand crafted in 18k white gold and set with white diamond pave on bracelet and blue sapphire pave on head,Match Collection,19800,,USD,YES,Default Title,,,match-bangle-bracelet,https://jacobandco.shop/products/match-bangle-bracelet,2026-08-19 05:22:54
VARIANT:41431356768392,7626049355912,41431356768392,92355337,Match Sapphire Diamond Earrings,Default Title,,Hand crafted in 18k white gold and set with white pave diamonds on stick and blue sapphire pave on head,Match Collection,21000,,USD,YES,Default Title,,,match-earrings,https://jacobandco.shop/products/match-earrings,2026-08-19 05:22:54
VARIANT:41460013596808,7641914671240,41460013596808,92253345,Match Sapphire Diamond Necklace,5cm,,Hand crafted in 18k white gold with white diamond pave on stick and blue sapphire pave on head,Match Collection,9900,,USD,YES,5cm,,,match-necklace-white-gold-blue-sapphires-pave,https://jacobandco.shop/products/match-necklace-white-gold-blue-sapphires-pave,2026-08-19 05:22:54
VARIANT:41460013629576,7641914671240,41460013629576,92252399,Match Sapphire Diamond Necklace,7cm,,Hand crafted in 18k white gold with white diamond pave on stick and blue sapphire pave on head,Match Collection,11600,,USD,YES,7cm,,,match-necklace-white-gold-blue-sapphires-pave,https://jacobandco.shop/products/match-necklace-white-gold-blue-sapphires-pave,2026-08-19 05:22:54
VARIANT:42304848855176,6899742048392,42304848855176,92457621,Office Supplies Bracelet,22,,Hand crafted in 18k rose gold,Office Supplies By Virgil Abloh,14900,,USD,YES,22,,,office-supplies-bracelet-1,https://jacobandco.shop/products/office-supplies-bracelet-1,2026-08-19 05:22:54
VARIANT:42304766247048,7405421101192,42304766247048,92354926,Office Supplies Bracelet,22cm,,Hand crafted in 18k white gold,Office Supplies By Virgil Abloh,14900,,USD,YES,22cm,,,office-supplies-bracelet-3,https://jacobandco.shop/products/office-supplies-bracelet-3,2026-08-19 05:22:54
VARIANT:42304766574728,7741501079688,42304766574728,92355978,Office Supplies Diamond Bracelet,22cm,,Hand crafted in 18k white gold and set with white diamonds,Office Supplies By Virgil Abloh,48700,,USD,YES,22cm,,,office-supplies-diamond-bracelet-2,https://jacobandco.shop/products/office-supplies-diamond-bracelet-2,2026-08-19 05:22:54
VARIANT:42304767131784,7741448814728,42304767131784,92255979,Office Supplies Diamond Bracelet,22cm,,Hand crafted in 18k rose gold and set with white diamonds,Office Supplies By Virgil Abloh,48700,,USD,YES,22cm,,,office-supplies-diamond-bracelet,https://jacobandco.shop/products/office-supplies-diamond-bracelet,2026-08-19 05:22:54
VARIANT:42324940521608,8085808054408,42324940521608,92356558,Office Supplies Diamond Earrings,Default Title,,Hand crafted in 18k rose gold and 1026 high quality diamonds,Office Supplies By Virgil Abloh,28400,,USD,YES,Default Title,,,office-supplies-diamond-earrings,https://jacobandco.shop/products/office-supplies-diamond-earrings,2026-08-19 05:22:54
VARIANT:42325149155464,8085851046024,42325149155464,92356557,Office Supplies Diamond Earrings,Default Title,,Hand crafted in 14k & 18k white gold and 1026 high quality diamonds,Office Supplies By Virgil Abloh,28400,,USD,YES,Default Title,,,office-supplies-diamond-earrings-white-gold,https://jacobandco.shop/products/office-supplies-diamond-earrings-white-gold,2026-08-19 05:22:54
VARIANT:40363449417864,6899739295880,40363449417864,92046929,Office Supplies Earrings,Default Title,,Hand crafted in 18k white gold,Office Supplies By Virgil Abloh,8200,,USD,YES,Default Title,,,office-supplies-earrings-1,https://jacobandco.shop/products/office-supplies-earrings-1,2026-08-19 05:22:54
VARIANT:41151068504200,7391901188232,41151068504200,,Office Supplies Earrings,Default Title,,Hand crafted in 18k rose gold,Office Supplies By Virgil Abloh,8200,,USD,YES,Default Title,,,office-supplies-earrings,https://jacobandco.shop/products/office-supplies-earrings,2026-08-19 05:22:54
